irradiance_wm2,ambient_temp_c,module_temp_c,humidity_pct,wind_speed_m_s,panel_age_years,inverter_eff_pct,maintenance_score,location_type,power_output_kw,efficiency_tier
537.0861069626262,28.16786247976763,49.08574899155279,75.07040411560727,0.8201720895197424,8.28937228647992,94.06978801644073,69.36455868376649,Coastal,197.95290999566146,1
1055.6428757689246,26.771365717040585,64.95287826810635,28.511898579946443,3.336549138714945,13.328482841003703,91.94735294173458,80.01012735462903,Coastal,363.15993759255116,0
858.7945476302646,10.89747230322525,42.322420116685464,23.239733530558723,5.785569644928654,1.6594434452276545,93.61616393546693,75.68263359106648,Coastal,361.4837222559865,2
738.792635777333,21.943673966915473,45.06950479672106,81.27629757659923,7.72779485096103,12.35745411518895,97.2042802477677,84.7270987018637,Desert,292.8126026715781,1
340.41677639819284,23.306846657504998,37.64532180221455,40.719724706939694,,3.229705325651837,97.58109306941887,52.77419710339553,Urban,153.59608208163758,2
340.3950683025824,23.958797331391516,36.39512578444961,66.2902593681774,9.040313881339442,5.971846362799474,90.79272767886818,64.22703051360281,Coastal,123.00043218979422,0
252.27525095137952,30.30603292295663,38.3971124277625,16.901145319795386,3.71731970520097,4.817376278928452,92.85247496933395,90.96152884200512,Rural,112.55380773388814,2
979.5585311974417,28.676089135440748,63.24741466203571,66.75351663070873,6.996954988003442,6.062313565694445,93.76601216003523,53.99468438956804,Desert,358.7700913695876,1
741.0035105688879,31.276678247770562,53.65933065188501,38.70759836602279,1.5136357989941094,2.342382921281525,97.9656807973266,92.77429773479787,Urban,315.5015933710799,2
837.2653200164409,36.77091415397449,66.89250597751126,19.18056401905813,5.25715352120688,7.603194108612969,98.48548185122604,54.59480460385531,Rural,305.94928037123793,1
218.5260448662222,38.45450085506327,44.04416940901691,60.73595711610878,9.126849578977911,12.044474588487372,90.47177611283603,91.72271074458482,Urban,104.27286849912075,2
1072.918866945795,35.1343076679273,69.98112743934306,33.060286205488,8.474109814434005,6.678856754645564,95.63328864913106,68.03942005393634,Rural,391.3682239647311,0
949.1983767203795,43.443329358422716,73.62055417120023,44.010543153891,11.892391477480059,7.410142280883166,91.96932615344855,80.6104531628608,Rural,312.7390589544682,0
391.10519961044855,10.638140393672657,26.55219913001821,21.04356092148852,3.695747948859194,12.746637020691582,88.08513606730524,57.644355782399906,Coastal,151.19702715740044,1
363.64247048639055,16.852229498924114,28.321189178562207,26.0372438321209,6.22917694050076,10.620265908106658,88.09715148557697,53.30843608625904,Urban,147.52877529841882,2
365.06405886809046,10.264700624234974,26.10939810445114,37.348292662188285,4.289599758400962,7.407770686944792,92.83594307940369,60.79691020100675,Desert,145.5711153716856,1
473.8180186635839,32.66161499541111,48.173642722531945,21.731962542011786,5.566935811680509,3.9396651580187774,93.12751658654551,56.392690895434775,Coastal,198.06652479775238,2
672.280788469014,41.43106921324954,61.546180894479136,83.31196985147365,,13.285408527990002,88.23698181402115,65.62029488398159,Desert,224.74814421424648,0
588.7505167779042,18.521880380170472,36.89509958749981,15.45352823879838,8.368404364667596,8.69760398518932,95.21273787613018,75.71916232555101,Urban,214.66191626184957,0
462.1062261782377,42.44620906787073,61.09155022412293,51.28951641482335,10.64807370049719,3.3950993906493316,91.087035580247,79.43797317825047,Coastal,174.41225385189583,1
750.6676052501415,12.10935866013463,38.07092848801625,24.243559359941358,2.8403777458166943,4.109884314306354,93.87887756612747,89.49340536898714,Coastal,313.30314538331123,2
325.5444745868376,42.705260938193,53.00274295575112,38.075931710846135,10.543652855176537,12.066683025150065,91.1596502682369,82.81199466241793,Desert,124.12036460620888,1
462.93018368169635,22.306794053387204,38.82938693395215,84.45446698636991,1.1872661530514208,0.7577688751030863,89.75491030612773,80.43791625647765,Rural,201.1678177118127,2
529.7256589643225,13.549728995722578,33.09369253180896,27.127091495549013,10.718891725027254,14.882173586729419,92.2753242552882,70.58910137428873,Desert,206.45114254232493,1
610.4629857953323,27.005511571521396,50.60651370616296,87.43742397887495,4.284348463798371,2.0422400277503976,90.43887033030026,73.69042174800694,Desert,255.9961889813224,2
906.6583652537122,18.98717987021778,53.617221113883566,30.43457827420663,4.117757784261764,11.961421028414367,93.61541025765126,70.72604146950906,Desert,329.66070771740243,0
379.70640394252376,19.970551568667297,32.54073841507746,70.61745813501221,6.389018632034635,5.982152219898075,90.08769956800803,92.10830150306916,Rural,163.83843028771017,2
662.8109945722504,20.75514877242003,41.30143821028472,56.00079486729838,11.317937158817164,7.434021130983256,93.33826275476858,61.500022627419995,Rural,271.3967117934903,2
733.1731119758382,38.10590642414322,62.940035021051,81.33590456975693,1.0494856938361616,13.22169360422221,89.6524744061231,50.28604657709823,Urban,237.4683324235554,0
241.80537144799794,28.870644683633905,37.85439369747961,56.549494162734824,4.550656213313571,6.252376724879277,95.04523444960074,82.56599486131196,Rural,110.94830856259014,2
746.7903667112945,20.895769470460127,45.10591445293421,55.09194143672315,10.35057786985836,8.108656929731193,95.91634568663495,60.12310918194157,Desert,289.0680327058726,1
353.47171131856237,31.361682415882143,41.81889048224174,29.65935002762999,5.054626490507867,0.8345649698966321,89.1591394596243,94.50575681549046,Rural,138.87984779447936,1
258.5464336867516,35.065273597811775,44.80197453994785,27.467202153874403,,0.134977360625052,92.91192532639207,92.9523164853328,Desert,92.93845684486637,0
1053.9969835279999,19.541840025673682,56.33442974601278,83.73668633366357,5.385133085311235,3.7475181077257163,88.74415285687617,53.836368596410296,Desert,380.52568336165984,0
1069.0688297671036,24.474218553387303,61.957221586059106,39.587864913752554,4.933853767154197,10.240688084489632,94.28091567819102,55.319420270703866,Desert,382.11557426647016,0
927.557613304815,14.266013266793165,45.21353906306156,42.90616912221719,,1.906846911051137,90.77624512826128,74.7585796123333,Coastal,383.4714811458728,2
474.15239225603364,16.34022723371381,32.474759534263455,71.98677438212913,9.262245321045617,1.7950531861877865,93.54005679680643,80.46113313846773,Urban,216.08340861093663,2
287.90490260574546,33.8391248887744,42.067330191438884,40.41176118171055,6.3088288910560735,6.223313059734958,93.43334059853505,63.74541687411204,Coastal,111.29341851899574,1
815.8097238609412,16.350342169346945,46.68407932672946,86.4046834979252,11.866261517298067,9.752771875262574,97.70572063503491,85.83988583496853,Rural,317.6003230563874,1
596.1372443656412,28.380718428347105,51.31602065059205,70.34458267491001,5.850691609673118,10.709872684494163,93.76537383697159,79.74580104594358,Coastal,230.12293409194538,1
309.8344113603009,34.81661916028514,41.96844783341949,59.8071931930065,1.169735054433165,2.7589150440657844,94.12148403704231,66.24120548742773,Desert,141.2230417347124,2
645.6592191001432,13.740692308316035,34.47974325643624,81.06713704085644,3.516154700872326,1.2858633958434327,92.21735782052599,51.26857440211578,Coastal,277.5666295135409,2
230.94966900369656,29.855927687011626,34.946107591960846,18.720443126211208,5.514810522522095,14.111915805788609,97.96533583341957,87.50751406492589,Urban,108.9837826823866,2
1018.3883618709039,18.979697429547734,53.32324222621558,34.27970191419065,2.304380177680381,3.983929100175316,96.1604520491159,60.737683291254136,Rural,400.26851505380563,1
432.9019834400152,43.70244063331529,58.687134114135105,49.877725066568246,11.396998952726495,12.814862814369985,90.99675554817983,91.72368717313142,Coastal,147.10813897849383,0
796.2700559185838,26.924097635197366,51.89425915295074,32.02339046036408,9.318762324904391,12.966022611895992,96.86420065065043,71.01451300271276,Coastal,292.77919497878196,1
480.53996848046984,38.20973924213054,53.18491851269636,70.79288904766139,3.5853028049193854,11.610586617261912,92.54016178194344,78.85387213158828,Desert,175.4198823698423,0
668.0612190600298,29.257928975469163,50.63215689840721,83.94060232902939,7.294252135456032,2.6156207391232944,96.70100500710274,93.6474365204501,Urban,279.2754681690978,2
692.0392514089517,11.519438649918671,36.15534710802987,46.782758994819254,8.796665306760078,12.344841742887585,96.64032471708177,93.18115004599767,Rural,290.1771717431696,2
366.36900997297437,32.16029814579078,45.12190216891739,40.65994500839212,11.324707682428176,11.561833332699642,89.98313696100998,68.57597876217866,Desert,132.38541402341374,0
1072.6261649881026,43.299116977233,79.39755764514207,87.11630491031747,10.638806515517222,8.991172552582634,95.36198187952756,60.44444463574216,Rural,356.01855962324623,0
897.6195410250031,31.056413705121592,62.826739385275495,48.36393246206556,6.424710600589457,5.1243103240173955,91.05175117771857,88.75730388642972,Coastal,318.52383004817403,0
1045.54904740777,38.67161007993766,74.17246657003508,51.678630033696244,9.408505127619701,4.011378203571507,91.12367303492302,71.65401018010655,Desert,370.0224890528453,0
1005.3446153848839,40.94722621719427,75.59097753501311,41.37374042564291,6.964664669017227,1.9161492599973486,91.1116548072461,59.60209967795021,Rural,344.56989875914724,0
738.1099809299766,,47.163545531358885,83.21613547591038,6.856094735523711,7.695380296822984,95.61846659937946,95.2212671158575,Coastal,298.20240002146306,2
1029.6868115208051,17.42156939678793,56.14152990359681,57.671661246138804,1.8195325208892068,8.820387045096712,90.41317343882163,59.90520971205437,Desert,355.491693430312,0
279.64325184672754,31.38433460978471,38.57268595056498,72.16309403862334,1.9505830671857487,5.454150958685229,88.00951127008395,51.290358409561556,Desert,89.84262429905712,0
376.38457617723066,24.385996443234667,39.218921445196095,75.88550387631648,6.589636572758261,7.182850108444941,95.50998696156765,51.013998688371,Desert,167.82713766750618,2
240.70456001948426,39.39514560033521,49.44259831000034,40.638678143794365,3.5919077672585757,5.516365414802073,89.79743981026881,81.11576782271321,Rural,97.89957237635859,2
492.7972976869379,41.50080931893039,56.45218816046798,47.5270748490285,0.7419243782953893,9.65099025407845,89.09706515073226,83.08375303587653,Urban,155.08455660618364,0
549.8095607205338,22.369748275595136,43.25063818832354,78.63538308046985,8.812650844852442,13.528762196168794,90.49391926623763,65.5520852528492,Rural,209.2538332785839,1
444.2141285965063,18.29046956410687,36.913827901809704,42.24415137568577,0.8735958619368971,2.542411904499479,91.9889554843884,66.00054946235318,Desert,194.40815764905406,2
945.8637582367364,37.31839303353516,68.17853495933211,74.54513500888885,7.3456836726966275,5.782991267556539,92.9970164384686,66.97469575299714,Desert,336.68706663042485,0
521.0779940242303,19.618211244184764,36.0209353930043,85.57442419308278,6.7007286324641155,2.198942198867834,88.46798542748262,84.00792733794393,Desert,230.86500364812576,2
452.84105871864267,38.79150114797874,56.67626113681824,61.740777980100525,11.641368941644751,9.411662179076696,98.19101999258729,52.90668955134143,Coastal,174.25058390563817,1
688.4264748424237,24.830838877706697,49.468756118842826,70.62204655889167,6.068451102497879,10.960170591380077,95.51866206090536,96.45581763456627,Rural,253.7503051941265,1
326.8318024772864,33.36424647520147,45.906312112385535,75.38229840308512,1.2314165183446697,13.985499715702092,91.39353768590553,61.12605220887232,Urban,122.1670243723725,1
921.9772826786357,13.343735984213385,46.29411931076663,78.3779736672482,6.844411629774309,4.255191701288377,91.34632120149668,99.98366026210462,Desert,373.2447452488297,2
267.09557931179376,31.835076363680056,41.96481348144913,44.6290003392597,,14.258146967394909,92.70969676836883,58.57613468935935,Rural,91.60631732310189,0
1088.1982429404657,25.81186875580302,61.24586300209716,18.844759438199862,11.963766769236559,1.0426138101280547,94.57557063901184,88.57732286561887,Urban,434.8419097641339,1
895.0202923669917,30.531296211141594,63.951641857229205,45.140720342755465,5.448946497424334,9.084906564132364,89.53691719918416,61.17062724648125,Desert,282.2987352832177,0
378.8441133807552,15.880497271070219,31.4792212242522,65.53171723380673,4.183435538712539,0.9512775182156166,89.983763044532,54.042340082162696,Rural,168.32458107683067,2
204.96990541124217,35.790581073046376,42.505746274303796,48.77627893355946,10.926512914947988,13.417235397652979,97.02406311975228,93.74666621753244,Desert,72.11482719693197,0
933.9152856093507,,72.79797881071255,71.1722363145299,2.699284484375396,7.994154950343806,90.69067670083527,92.9375629595446,Desert,306.61552150831284,0
836.1716094628554,17.585893003177148,43.78968432926564,41.773682210149786,7.577432522878656,10.073290426365661,91.99204747873937,70.17851962248007,Desert,317.04392997196675,1
856.1064512368886,13.35000944320566,44.34224474853244,62.605810582802214,5.165715878080899,12.490451496065743,97.14835443497623,85.11980712702135,Coastal,347.54607836689155,2
894.1433120173511,10.827350511621773,43.26648131565736,28.981485364048094,0.9724471969888857,2.3396282750111346,94.96305220869813,77.85329663419586,Coastal,377.50554108866106,2
266.64018656068134,32.46900251551431,41.677027011139536,71.20270774837178,4.493817454515524,0.6750142728781943,91.58797473308773,92.64780568368744,Desert,102.63495148188557,1
522.6191556898453,31.248291263107326,51.788668431992924,55.92719766097694,3.550128008780758,13.195329074101497,95.17884523010852,65.75279846593273,Desert,187.14407933351796,0
304.2821535726167,29.13440944499245,39.11613035807416,30.304829140995043,8.3900482703501,4.792505089138094,88.20667376150485,76.18361999994926,Urban,104.94819534104329,0
976.7930832880342,18.118148364059138,53.435118130927535,36.89333801233555,11.41109072345706,2.0217857281147626,95.72424793011933,74.26861856022752,Rural,392.24925967531516,2
760.9683141448021,23.68170985669301,48.27627217437686,71.14565314363742,3.582542654854334,7.080072432597589,93.11366842542051,67.69529131284294,Urban,306.28808754458805,2
497.80822236738425,30.806671731516058,48.18285521262604,51.19509267461405,9.83185830024434,9.01476052787068,96.53841254648684,94.57275322781861,Desert,201.4441806680031,2
257.2025152574213,27.386840060070927,36.040219578275,31.202358029480415,1.1366378947917095,0.5614619909954008,98.02369534606791,58.29389623312677,Desert,124.62143231444614,2
